Designation,Department,Degree,Year,Type,Department.1,Degree.1,Year.1,Access
adj_prof,ce,NotA,NotA,asgn,ce,mtech,1,Yes
adj_prof,me,NotA,NotA,asgn,me,mtech,1,Yes
adj_prof,ece,NotA,NotA,asgn,ece,mtech,1,Yes
adj_prof,cse,NotA,NotA,asgn,cse,mtech,2,Yes
adj_prof,ce,NotA,NotA,asgn,ce,mtech,2,Yes
adj_prof,me,NotA,NotA,asgn,me,mtech,2,Yes
adj_prof,ece,NotA,NotA,asgn,ece,mtech,2,Yes
prof,cse,NotA,NotA,quiz,cse,btech,1,Yes
prof,ce,NotA,NotA,quiz,ce,btech,1,Yes
prof,me,NotA,NotA,quiz,me,btech,1,Yes
prof,ece,NotA,NotA,quiz,ece,btech,1,Yes
prof,cse,NotA,NotA,quiz,cse,btech,2,Yes
prof,ce,NotA,NotA,quiz,ce,btech,2,Yes
prof,me,NotA,NotA,quiz,me,btech,2,Yes
prof,ece,NotA,NotA,quiz,ece,btech,2,Yes
prof,cse,NotA,NotA,quiz,cse,btech,3,Yes
prof,ce,NotA,NotA,quiz,ce,btech,3,Yes
prof,me,NotA,NotA,quiz,me,btech,3,Yes
prof,ece,NotA,NotA,quiz,ece,btech,3,Yes
prof,cse,NotA,NotA,quiz,cse,btech,4,Yes
prof,ce,NotA,NotA,quiz,ce,btech,4,Yes
prof,me,NotA,NotA,quiz,me,btech,4,Yes
prof,ece,NotA,NotA,quiz,ece,btech,4,Yes
prof,cse,NotA,NotA,quiz,cse,mtech,1,Yes
prof,ce,NotA,NotA,quiz,ce,mtech,1,Yes
prof,me,NotA,NotA,quiz,me,mtech,1,Yes
prof,ece,NotA,NotA,quiz,ece,mtech,1,Yes
prof,cse,NotA,NotA,quiz,cse,mtech,2,Yes
prof,ce,NotA,NotA,quiz,ce,mtech,2,Yes
prof,me,NotA,NotA,quiz,me,mtech,2,Yes
prof,ece,NotA,NotA,quiz,ece,mtech,2,Yes
prof,cse,NotA,NotA,proj,cse,btech,1,Yes
prof,ce,NotA,NotA,proj,ce,btech,1,Yes
prof,me,NotA,NotA,proj,me,btech,1,Yes
prof,ece,NotA,NotA,proj,ece,btech,1,Yes
prof,cse,NotA,NotA,proj,cse,btech,2,Yes
prof,ce,NotA,NotA,proj,ce,btech,2,Yes
prof,me,NotA,NotA,proj,me,btech,2,Yes
prof,ece,NotA,NotA,proj,ece,btech,2,Yes
prof,cse,NotA,NotA,proj,cse,btech,3,Yes
prof,ce,NotA,NotA,proj,ce,btech,3,Yes
prof,me,NotA,NotA,proj,me,btech,3,Yes
prof,ece,NotA,NotA,proj,ece,btech,3,Yes
prof,cse,NotA,NotA,proj,cse,btech,4,Yes
prof,ce,NotA,NotA,proj,ce,btech,4,Yes
prof,me,NotA,NotA,proj,me,btech,4,Yes
prof,ece,NotA,NotA,proj,ece,btech,4,Yes
prof,cse,NotA,NotA,proj,cse,mtech,1,Yes
prof,ce,NotA,NotA,proj,ce,mtech,1,Yes
prof,me,NotA,NotA,proj,me,mtech,1,Yes
prof,ece,NotA,NotA,proj,ece,mtech,1,Yes
prof,cse,NotA,NotA,proj,cse,mtech,2,Yes
prof,ce,NotA,NotA,proj,ce,mtech,2,Yes
prof,me,NotA,NotA,proj,me,mtech,2,Yes
prof,ece,NotA,NotA,proj,ece,mtech,2,Yes
stu,IT,btech,1,asgn,cse,btech,1,No
stu,IT,btech,1,asgn,cse,btech,2,No
stu,IT,btech,1,asgn,cse,btech,3,No
stu,IT,btech,1,asgn,cse,btech,4,No
stu,IT,btech,1,asgn,ece,btech,1,No
stu,IT,btech,1,asgn,ece,btech,2,No
stu,IT,btech,1,asgn,ece,btech,3,No
stu,IT,btech,1,asgn,ece,btech,4,No
stu,IT,btech,1,asgn,ce,btech,1,No
stu,IT,btech,1,asgn,ce,btech,2,No
stu,IT,btech,1,asgn,ce,btech,3,No
stu,IT,btech,1,asgn,ce,btech,4,No
stu,IT,btech,1,asgn,me,btech,1,No
stu,IT,btech,1,asgn,me,btech,2,No
stu,IT,btech,1,asgn,me,btech,3,No
stu,IT,btech,1,asgn,me,btech,4,No
stu,IT,btech,2,asgn,cse,btech,1,No
stu,IT,btech,2,asgn,cse,btech,2,No
stu,IT,btech,2,asgn,cse,btech,3,No
stu,IT,btech,2,asgn,cse,btech,4,No
stu,IT,btech,2,asgn,ece,btech,1,No
stu,IT,btech,2,asgn,ece,btech,2,No
stu,IT,btech,2,asgn,ece,btech,3,No
stu,IT,btech,2,asgn,ece,btech,4,No
stu,IT,btech,2,asgn,ce,btech,1,No
stu,IT,btech,2,asgn,ce,btech,2,No
stu,IT,btech,2,asgn,ce,btech,3,No
stu,IT,btech,2,asgn,ce,btech,4,No
stu,IT,btech,2,asgn,me,btech,1,No
stu,IT,btech,2,asgn,me,btech,2,No
stu,IT,btech,2,asgn,me,btech,3,No
stu,IT,btech,2,asgn,me,btech,4,No
stu,IT,btech,3,asgn,cse,btech,1,No
stu,IT,btech,3,asgn,cse,btech,2,No
stu,IT,btech,3,asgn,cse,btech,3,No
stu,IT,btech,3,asgn,cse,btech,4,No
stu,IT,btech,3,asgn,ece,btech,1,No
stu,IT,btech,3,asgn,ece,btech,2,No
stu,IT,btech,3,asgn,ece,btech,3,No
stu,IT,btech,3,asgn,ece,btech,4,No
stu,IT,btech,3,asgn,ce,btech,1,No
stu,IT,btech,3,asgn,ce,btech,2,No
stu,IT,btech,3,asgn,ce,btech,3,No
stu,IT,btech,3,asgn,ce,btech,4,No
stu,IT,btech,3,asgn,me,btech,1,No
stu,IT,btech,3,asgn,me,btech,2,No
stu,IT,btech,3,asgn,me,btech,3,No
stu,IT,btech,3,asgn,me,btech,4,No
stu,IT,btech,4,asgn,cse,btech,1,No
stu,IT,btech,4,asgn,cse,btech,2,No
stu,IT,btech,4,asgn,cse,btech,3,No
stu,IT,btech,4,asgn,cse,btech,4,No
stu,IT,btech,4,asgn,ece,btech,1,No
stu,IT,btech,4,asgn,ece,btech,2,No
stu,IT,btech,4,asgn,ece,btech,3,No
stu,IT,btech,4,asgn,ece,btech,4,No
stu,IT,btech,4,asgn,ce,btech,1,No
stu,IT,btech,4,asgn,ce,btech,2,No
stu,IT,btech,4,asgn,ce,btech,3,No
stu,IT,btech,4,asgn,ce,btech,4,No
stu,IT,btech,4,asgn,me,btech,1,No
stu,IT,btech,4,asgn,me,btech,2,No
stu,IT,btech,4,asgn,me,btech,3,No
stu,IT,btech,4,asgn,me,btech,4,No
officer,accounts,NotA,NotA,q_pr,IT,btech,1,No
officer,accounts,NotA,NotA,q_pr,IT,btech,2,No
officer,accounts,NotA,NotA,q_pr,IT,btech,3,No
officer,accounts,NotA,NotA,q_pr,IT,btech,4,No
officer,accounts,NotA,NotA,q_pr,chem,btech,1,No
officer,accounts,NotA,NotA,q_pr,chem,btech,2,No
officer,accounts,NotA,NotA,q_pr,chem,btech,3,No
officer,accounts,NotA,NotA,q_pr,chem,btech,4,No
officer,accounts,NotA,NotA,q_pr,pha,btech,1,No
officer,accounts,NotA,NotA,q_pr,pha,btech,2,No
officer,accounts,NotA,NotA,q_pr,pha,btech,3,No
officer,accounts,NotA,NotA,q_pr,pha,btech,4,No
officer,accounts,NotA,NotA,q_pr,eni,btech,1,No
officer,accounts,NotA,NotA,q_pr,eni,btech,2,No
officer,accounts,NotA,NotA,q_pr,eni,btech,3,No
officer,accounts,NotA,NotA,q_pr,eni,btech,4,No
officer,accounts,NotA,NotA,q_pr,IT,mtech,1,No
officer,accounts,NotA,NotA,q_pr,IT,mtech,2,No
officer,accounts,NotA,NotA,q_pr,chem,mtech,1,No
officer,accounts,NotA,NotA,q_pr,chem,mtech,2,No
officer,accounts,NotA,NotA,q_pr,pha,mtech,1,No
officer,accounts,NotA,NotA,q_pr,pha,mtech,2,No
officer,accounts,NotA,NotA,q_pr,eni,mtech,1,No
officer,accounts,NotA,NotA,q_pr,eni,mtech,2,No
stu,chem,btech,1,asgn,cse,btech,1,No
stu,chem,btech,1,asgn,cse,btech,2,No
stu,chem,btech,1,asgn,cse,btech,3,No
stu,chem,btech,1,asgn,cse,btech,4,No
stu,chem,btech,1,asgn,ece,btech,1,No
stu,chem,btech,1,asgn,ece,btech,2,No
stu,chem,btech,1,asgn,ece,btech,3,No
stu,chem,btech,1,asgn,ece,btech,4,No
stu,chem,btech,1,asgn,ce,btech,1,No
stu,chem,btech,1,asgn,ce,btech,2,No
stu,chem,btech,1,asgn,ce,btech,3,No
stu,chem,btech,1,asgn,ce,btech,4,No
stu,chem,btech,1,asgn,me,btech,1,No
stu,chem,btech,1,asgn,me,btech,2,No
stu,chem,btech,1,asgn,me,btech,3,No
stu,chem,btech,1,asgn,me,btech,4,No
stu,chem,btech,2,asgn,cse,btech,1,No
stu,chem,btech,2,asgn,cse,btech,2,No
stu,chem,btech,2,asgn,cse,btech,3,No
stu,chem,btech,2,asgn,cse,btech,4,No
stu,chem,btech,2,asgn,ece,btech,1,No
stu,chem,btech,2,asgn,ece,btech,2,No
stu,chem,btech,2,asgn,ece,btech,3,No
stu,chem,btech,2,asgn,ece,btech,4,No
stu,chem,btech,2,asgn,ce,btech,1,No
stu,chem,btech,2,asgn,ce,btech,2,No
stu,chem,btech,2,asgn,ce,btech,3,No
stu,chem,btech,2,asgn,ce,btech,4,No
stu,chem,btech,2,asgn,me,btech,1,No
stu,chem,btech,2,asgn,me,btech,2,No
stu,chem,btech,2,asgn,me,btech,3,No
stu,chem,btech,2,asgn,me,btech,4,No
stu,chem,btech,3,asgn,cse,btech,1,No
stu,chem,btech,3,asgn,cse,btech,2,No
stu,chem,btech,3,asgn,cse,btech,3,No
stu,chem,btech,3,asgn,cse,btech,4,No
stu,chem,btech,3,asgn,ece,btech,1,No
stu,chem,btech,3,asgn,ece,btech,2,No
stu,chem,btech,3,asgn,ece,btech,3,No
stu,chem,btech,3,asgn,ece,btech,4,No
stu,chem,btech,3,asgn,ce,btech,1,No
stu,chem,btech,3,asgn,ce,btech,2,No
stu,chem,btech,3,asgn,ce,btech,3,No
stu,chem,btech,3,asgn,ce,btech,4,No
stu,chem,btech,3,asgn,me,btech,1,No
stu,chem,btech,3,asgn,me,btech,2,No
stu,chem,btech,3,asgn,me,btech,3,No
stu,chem,btech,3,asgn,me,btech,4,No
stu,chem,btech,4,asgn,cse,btech,1,No
stu,chem,btech,4,asgn,cse,btech,2,No
stu,chem,btech,4,asgn,cse,btech,3,No
stu,chem,btech,4,asgn,cse,btech,4,No
stu,chem,btech,4,asgn,ece,btech,1,No
stu,chem,btech,4,asgn,ece,btech,2,No
stu,chem,btech,4,asgn,ece,btech,3,No
stu,chem,btech,4,asgn,ece,btech,4,No
stu,chem,btech,4,asgn,ce,btech,1,No
stu,chem,btech,4,asgn,ce,btech,2,No
stu,chem,btech,4,asgn,ce,btech,3,No
stu,chem,btech,4,asgn,ce,btech,4,No
stu,chem,btech,4,asgn,me,btech,1,No
stu,chem,btech,4,asgn,me,btech,2,No
stu,chem,btech,4,asgn,me,btech,3,No
stu,chem,btech,4,asgn,me,btech,4,No
stu,pha,btech,1,asgn,cse,btech,1,No
stu,pha,btech,1,asgn,cse,btech,2,No
stu,pha,btech,1,asgn,cse,btech,3,No
stu,pha,btech,1,asgn,cse,btech,4,No
stu,pha,btech,1,asgn,ece,btech,1,No
stu,pha,btech,1,asgn,ece,btech,2,No
stu,pha,btech,1,asgn,ece,btech,3,No
stu,pha,btech,1,asgn,ece,btech,4,No
stu,pha,btech,1,asgn,ce,btech,1,No
stu,pha,btech,1,asgn,ce,btech,2,No
stu,pha,btech,1,asgn,ce,btech,3,No
stu,pha,btech,1,asgn,ce,btech,4,No
stu,pha,btech,1,asgn,me,btech,1,No
stu,pha,btech,1,asgn,me,btech,2,No
stu,pha,btech,1,asgn,me,btech,3,No
stu,pha,btech,1,asgn,me,btech,4,No
stu,pha,btech,2,asgn,cse,btech,1,No
stu,pha,btech,2,asgn,cse,btech,2,No
stu,pha,btech,2,asgn,cse,btech,3,No
stu,pha,btech,2,asgn,cse,btech,4,No
stu,pha,btech,2,asgn,ece,btech,1,No
stu,pha,btech,2,asgn,ece,btech,2,No
stu,pha,btech,2,asgn,ece,btech,3,No
stu,pha,btech,2,asgn,ece,btech,4,No
stu,pha,btech,2,asgn,ce,btech,1,No
stu,pha,btech,2,asgn,ce,btech,2,No
stu,pha,btech,2,asgn,ce,btech,3,No
stu,pha,btech,2,asgn,ce,btech,4,No
stu,pha,btech,2,asgn,me,btech,1,No
stu,pha,btech,2,asgn,me,btech,2,No
stu,pha,btech,2,asgn,me,btech,3,No
stu,pha,btech,2,asgn,me,btech,4,No
stu,pha,btech,3,asgn,cse,btech,1,No
stu,pha,btech,3,asgn,cse,btech,2,No
stu,pha,btech,3,asgn,cse,btech,3,No
stu,pha,btech,3,asgn,cse,btech,4,No
stu,pha,btech,3,asgn,ece,btech,1,No
stu,pha,btech,3,asgn,ece,btech,2,No
stu,pha,btech,3,asgn,ece,btech,3,No
stu,pha,btech,3,asgn,ece,btech,4,No
stu,pha,btech,3,asgn,ce,btech,1,No
stu,pha,btech,3,asgn,ce,btech,2,No
stu,pha,btech,3,asgn,ce,btech,3,No
stu,pha,btech,3,asgn,ce,btech,4,No
stu,pha,btech,3,asgn,me,btech,1,No
stu,pha,btech,3,asgn,me,btech,2,No
stu,pha,btech,3,asgn,me,btech,3,No
stu,pha,btech,3,asgn,me,btech,4,No
stu,pha,btech,4,asgn,cse,btech,1,No
stu,pha,btech,4,asgn,cse,btech,2,No
stu,pha,btech,4,asgn,cse,btech,3,No
stu,pha,btech,4,asgn,cse,btech,4,No
stu,pha,btech,4,asgn,ece,btech,1,No
stu,pha,btech,4,asgn,ece,btech,2,No
stu,pha,btech,4,asgn,ece,btech,3,No
stu,pha,btech,4,asgn,ece,btech,4,No
stu,pha,btech,4,asgn,ce,btech,1,No
stu,pha,btech,4,asgn,ce,btech,2,No
stu,pha,btech,4,asgn,ce,btech,3,No
stu,pha,btech,4,asgn,ce,btech,4,No
stu,pha,btech,4,asgn,me,btech,1,No
stu,pha,btech,4,asgn,me,btech,2,No
stu,pha,btech,4,asgn,me,btech,3,No
stu,pha,btech,4,asgn,me,btech,4,No
stu,eni,btech,1,asgn,cse,btech,1,No
stu,eni,btech,1,asgn,cse,btech,2,No
stu,eni,btech,1,asgn,cse,btech,3,No
stu,eni,btech,1,asgn,cse,btech,4,No
stu,eni,btech,1,asgn,ece,btech,1,No
stu,eni,btech,1,asgn,ece,btech,2,No
stu,eni,btech,1,asgn,ece,btech,3,No
stu,eni,btech,1,asgn,ece,btech,4,No
stu,eni,btech,1,asgn,ce,btech,1,No
stu,eni,btech,1,asgn,ce,btech,2,No
stu,eni,btech,1,asgn,ce,btech,3,No
stu,eni,btech,1,asgn,ce,btech,4,No
stu,eni,btech,1,asgn,me,btech,1,No
stu,eni,btech,1,asgn,me,btech,2,No
stu,eni,btech,1,asgn,me,btech,3,No
stu,eni,btech,1,asgn,me,btech,4,No
stu,eni,btech,2,asgn,cse,btech,1,No
stu,eni,btech,2,asgn,cse,btech,2,No
stu,eni,btech,2,asgn,cse,btech,3,No
stu,eni,btech,2,asgn,cse,btech,4,No
stu,eni,btech,2,asgn,ece,btech,1,No
stu,eni,btech,2,asgn,ece,btech,2,No
stu,eni,btech,2,asgn,ece,btech,3,No
stu,eni,btech,2,asgn,ece,btech,4,No
stu,eni,btech,2,asgn,ce,btech,1,No
stu,eni,btech,2,asgn,ce,btech,2,No
stu,eni,btech,2,asgn,ce,btech,3,No
stu,eni,btech,2,asgn,ce,btech,4,No
stu,eni,btech,2,asgn,me,btech,1,No
stu,eni,btech,2,asgn,me,btech,2,No
stu,eni,btech,2,asgn,me,btech,3,No
stu,eni,btech,2,asgn,me,btech,4,No
stu,eni,btech,3,asgn,cse,btech,1,No
stu,eni,btech,3,asgn,cse,btech,2,No
stu,eni,btech,3,asgn,cse,btech,3,No
stu,eni,btech,3,asgn,cse,btech,4,No
stu,eni,btech,3,asgn,ece,btech,1,No
stu,eni,btech,3,asgn,ece,btech,2,No
stu,eni,btech,3,asgn,ece,btech,3,No
stu,eni,btech,3,asgn,ece,btech,4,No
stu,eni,btech,3,asgn,ce,btech,1,No
stu,eni,btech,3,asgn,ce,btech,2,No
stu,eni,btech,3,asgn,ce,btech,3,No
stu,eni,btech,3,asgn,ce,btech,4,No
stu,eni,btech,3,asgn,me,btech,1,No
stu,eni,btech,3,asgn,me,btech,2,No
stu,eni,btech,3,asgn,me,btech,3,No
stu,eni,btech,3,asgn,me,btech,4,No
stu,eni,btech,4,asgn,cse,btech,1,No
stu,eni,btech,4,asgn,cse,btech,2,No
stu,eni,btech,4,asgn,cse,btech,3,No
stu,eni,btech,4,asgn,cse,btech,4,No
stu,eni,btech,4,asgn,ece,btech,1,No
stu,eni,btech,4,asgn,ece,btech,2,No
stu,eni,btech,4,asgn,ece,btech,3,No
stu,eni,btech,4,asgn,ece,btech,4,No
stu,eni,btech,4,asgn,ce,btech,1,No
stu,eni,btech,4,asgn,ce,btech,2,No
stu,eni,btech,4,asgn,ce,btech,3,No
stu,eni,btech,4,asgn,ce,btech,4,No
stu,eni,btech,4,asgn,me,btech,1,No
stu,eni,btech,4,asgn,me,btech,2,No
stu,eni,btech,4,asgn,me,btech,3,No
stu,eni,btech,4,asgn,me,btech,4,No
prof,IT,NotA,NotA,attdn,cse,btech,1,Yes
prof,IT,NotA,NotA,attdn,cse,btech,2,Yes
prof,IT,NotA,NotA,attdn,cse,btech,3,Yes
prof,IT,NotA,NotA,attdn,cse,btech,4,Yes
prof,IT,NotA,NotA,attdn,ce,btech,1,Yes
prof,IT,NotA,NotA,attdn,ce,btech,2,Yes
prof,IT,NotA,NotA,attdn,ce,btech,3,Yes
prof,IT,NotA,NotA,attdn,ce,btech,4,Yes
prof,IT,NotA,NotA,attdn,me,btech,1,Yes
prof,IT,NotA,NotA,attdn,me,btech,2,Yes
prof,IT,NotA,NotA,attdn,me,btech,3,Yes
prof,IT,NotA,NotA,attdn,me,btech,4,Yes
prof,IT,NotA,NotA,attdn,ece,btech,1,Yes
prof,IT,NotA,NotA,attdn,ece,btech,2,Yes
prof,IT,NotA,NotA,attdn,ece,btech,3,Yes
prof,IT,NotA,NotA,attdn,ece,btech,4,Yes
prof,pha,NotA,NotA,attdn,cse,btech,1,Yes
prof,pha,NotA,NotA,attdn,cse,btech,2,Yes
prof,pha,NotA,NotA,attdn,cse,btech,3,Yes
prof,pha,NotA,NotA,attdn,cse,btech,4,Yes
prof,pha,NotA,NotA,attdn,ce,btech,1,Yes
prof,pha,NotA,NotA,attdn,ce,btech,2,Yes
prof,pha,NotA,NotA,attdn,ce,btech,3,Yes
prof,pha,NotA,NotA,attdn,ce,btech,4,Yes
prof,pha,NotA,NotA,attdn,me,btech,1,Yes
prof,pha,NotA,NotA,attdn,me,btech,2,Yes
prof,pha,NotA,NotA,attdn,me,btech,3,Yes
prof,pha,NotA,NotA,attdn,me,btech,4,Yes
prof,pha,NotA,NotA,attdn,ece,btech,1,Yes
prof,pha,NotA,NotA,attdn,ece,btech,2,Yes
prof,pha,NotA,NotA,attdn,ece,btech,3,Yes
prof,pha,NotA,NotA,attdn,ece,btech,4,Yes
prof,eni,NotA,NotA,attdn,cse,btech,1,Yes
prof,eni,NotA,NotA,attdn,cse,btech,2,Yes
prof,eni,NotA,NotA,attdn,cse,btech,3,Yes
prof,eni,NotA,NotA,attdn,cse,btech,4,Yes
prof,eni,NotA,NotA,attdn,ce,btech,1,Yes
prof,eni,NotA,NotA,attdn,ce,btech,2,Yes
prof,eni,NotA,NotA,attdn,ce,btech,3,Yes
prof,eni,NotA,NotA,attdn,ce,btech,4,Yes
prof,eni,NotA,NotA,attdn,me,btech,1,Yes
prof,eni,NotA,NotA,attdn,me,btech,2,Yes
prof,eni,NotA,NotA,attdn,me,btech,3,Yes
prof,eni,NotA,NotA,attdn,me,btech,4,Yes
prof,eni,NotA,NotA,attdn,ece,btech,1,Yes
prof,eni,NotA,NotA,attdn,ece,btech,2,Yes
prof,eni,NotA,NotA,attdn,ece,btech,3,Yes
prof,eni,NotA,NotA,attdn,ece,btech,4,Yes
prof,chem,NotA,NotA,attdn,cse,btech,1,Yes
prof,chem,NotA,NotA,attdn,cse,btech,2,Yes
prof,chem,NotA,NotA,attdn,cse,btech,3,Yes
prof,chem,NotA,NotA,attdn,cse,btech,4,Yes
prof,chem,NotA,NotA,attdn,ce,btech,1,Yes
prof,chem,NotA,NotA,attdn,ce,btech,2,Yes
prof,chem,NotA,NotA,attdn,ce,btech,3,Yes
prof,chem,NotA,NotA,attdn,ce,btech,4,Yes
prof,chem,NotA,NotA,attdn,me,btech,1,Yes
prof,chem,NotA,NotA,attdn,me,btech,2,Yes
prof,chem,NotA,NotA,attdn,me,btech,3,Yes
prof,chem,NotA,NotA,attdn,me,btech,4,Yes
prof,chem,NotA,NotA,attdn,ece,btech,1,Yes
prof,chem,NotA,NotA,attdn,ece,btech,2,Yes
prof,chem,NotA,NotA,attdn,ece,btech,3,Yes
prof,chem,NotA,NotA,attdn,ece,btech,4,Yes
prof,IT,NotA,NotA,attdn,cse,mtech,1,Yes
prof,IT,NotA,NotA,attdn,cse,mtech,2,Yes
prof,IT,NotA,NotA,attdn,ce,mtech,1,Yes
prof,IT,NotA,NotA,attdn,ce,mtech,2,Yes
prof,IT,NotA,NotA,attdn,me,mtech,1,Yes
prof,IT,NotA,NotA,attdn,me,mtech,2,Yes
prof,IT,NotA,NotA,attdn,ece,mtech,1,Yes
prof,IT,NotA,NotA,attdn,ece,mtech,2,Yes
prof,pha,NotA,NotA,attdn,cse,mtech,1,Yes
prof,pha,NotA,NotA,attdn,cse,mtech,2,Yes
prof,pha,NotA,NotA,attdn,ce,mtech,1,Yes
